user_id,user_type,age,price_sensitivity,session_frequency,location,signup_date,experiment_group
U04319,electronics_buyer,43,0.45416261139725866,25,Illinois,2024-09-01,variant_a
U04320,electronics_buyer,32,0.7965088020701406,3,Louisiana,2024-12-09,variant_a
U04321,hybrid,59,0.9769227396542998,24,Kentucky,2025-06-14,variant_b
U04322,electronics_buyer,40,0.34398544877189474,25,Vermont,2024-10-07,variant_b
U04323,electronics_buyer,55,0.7327257548841513,9,Massachusetts,2026-03-08,variant_a
U04324,hybrid,58,0.9356217871556411,28,Minnesota,2026-02-07,variant_b
U04325,hybrid,32,0.7176580863553385,14,West Virginia,2025-12-15,variant_b
U04326,fashion_shopper,57,0.7129985487798336,7,Rhode Island,2024-10-24,control
U04327,hybrid,33,0.3013953121766859,28,Ohio,2025-05-23,variant_b
U04328,fashion_shopper,49,0.5816171802877237,11,Nebraska,2024-07-13,control
U04329,hybrid,54,0.6062705592441221,10,New Jersey,2026-04-20,variant_b
U04330,fashion_shopper,35,0.7301166062103576,3,Louisiana,2023-12-05,control
U04331,fashion_shopper,37,0.9971393049065643,19,New Mexico,2024-02-09,control
U04332,fashion_shopper,63,0.13027944028938587,2,Texas,2024-11-30,variant_a
U04333,electronics_buyer,19,0.15870939514073817,17,Nevada,2023-08-19,variant_a
U04334,fashion_shopper,40,0.17015506248782689,29,Kansas,2025-06-30,variant_a
U04335,fashion_shopper,47,0.7686812210400611,2,Florida,2024-07-10,control
U04336,electronics_buyer,20,0.22271841559968175,21,Florida,2024-12-19,variant_a
U04337,hybrid,63,0.6602066870413107,16,Delaware,2025-11-11,variant_b
U04338,fashion_shopper,56,0.3922019901041126,17,Nevada,2023-10-31,variant_a
U04339,fashion_shopper,64,0.5115879605896398,10,Minnesota,2026-05-04,control
U04340,fashion_shopper,18,0.29409684383567253,4,Oklahoma,2024-03-19,variant_a
U04341,fashion_shopper,58,0.8794959051740879,11,New Hampshire,2025-08-02,control
U04342,hybrid,39,0.6275352917467237,26,Indiana,2023-06-04,variant_b
U04343,hybrid,46,0.9501069372240274,26,Nebraska,2025-09-21,variant_b
U04344,electronics_buyer,31,0.6171366247338966,17,Hawaii,2023-09-17,variant_a
U04345,fashion_shopper,45,0.211517227537252,28,Vermont,2026-01-21,variant_a
U04346,electronics_buyer,38,0.25378339045462794,26,Nevada,2024-01-20,variant_b
U04347,electronics_buyer,62,0.9901665787310625,24,North Carolina,2025-04-14,variant_a
U04348,hybrid,49,0.753008677597781,12,New York,2024-04-21,variant_b
U04349,electronics_buyer,23,0.1443508750261807,21,New Mexico,2024-06-12,variant_a
U04350,electronics_buyer,18,0.7334029045311983,10,Pennsylvania,2024-01-09,variant_b
U04351,electronics_buyer,38,0.47095574212865055,16,Michigan,2023-05-29,variant_a
U04352,fashion_shopper,21,0.3764875481408715,4,Hawaii,2025-01-23,variant_a
U04353,hybrid,20,0.23865471435748087,3,Virginia,2024-06-01,variant_b
U04354,electronics_buyer,47,0.855913559100909,9,Illinois,2024-10-24,variant_a
U04355,electronics_buyer,48,0.15745724109019063,6,Nebraska,2023-09-25,variant_a
U04356,fashion_shopper,51,0.36085191614167633,12,Connecticut,2024-02-25,control
U04357,electronics_buyer,36,0.37574460444313396,1,Georgia,2024-11-07,variant_a
U04358,electronics_buyer,37,0.24481475556715032,14,West Virginia,2025-08-08,variant_a
U04359,fashion_shopper,40,0.5573663949581833,24,New York,2024-12-05,control
U04360,fashion_shopper,57,0.11053236412980337,10,Washington,2025-07-17,control
U04361,electronics_buyer,42,0.3708779638693682,18,West Virginia,2023-12-14,variant_a
U04362,electronics_buyer,32,0.9402664996297576,13,Vermont,2025-05-01,variant_b
U04363,electronics_buyer,55,0.37947661240780517,9,Delaware,2024-05-14,variant_a
U04364,fashion_shopper,40,0.42441344839607653,27,Tennessee,2025-04-16,control
U04365,electronics_buyer,19,0.5258485434106644,23,Wyoming,2026-04-17,variant_a
U04366,fashion_shopper,32,0.6055240373663273,19,North Carolina,2026-03-29,control
U04367,fashion_shopper,61,0.8278377803386696,4,Wisconsin,2025-12-05,variant_a
U04368,fashion_shopper,52,0.2712891008404159,3,Washington,2023-09-28,control
U04369,fashion_shopper,27,0.8845717394733015,6,Nebraska,2025-08-07,control
U04370,fashion_shopper,31,0.7817944214295004,9,Tennessee,2024-12-11,control
U04371,fashion_shopper,44,0.7503853011953997,10,Oregon,2023-08-30,variant_a
U04372,fashion_shopper,31,0.1781241163431717,9,Oklahoma,2024-06-11,control
U04373,fashion_shopper,52,0.11947662097712622,17,California,2025-08-09,variant_a
U04374,electronics_buyer,50,0.6346114308172756,10,Nebraska,2023-07-06,variant_a
U04375,electronics_buyer,18,0.876820566270845,6,Missouri,2025-01-02,variant_a
U04376,fashion_shopper,51,0.6259973177265723,16,Washington,2025-08-25,variant_a
U04377,hybrid,36,0.29191137890097774,17,Nebraska,2024-11-30,variant_b
U04378,fashion_shopper,41,0.18146790815429192,11,Kansas,2025-10-01,control
U04379,electronics_buyer,59,0.7296368075359615,20,Louisiana,2026-02-07,variant_a
U04380,fashion_shopper,21,0.7495932495860286,7,South Carolina,2025-06-17,control
U04381,fashion_shopper,53,0.2552785306183978,4,Minnesota,2025-04-17,control
U04382,electronics_buyer,30,0.12537128394688266,25,Colorado,2025-08-04,variant_a
U04383,electronics_buyer,49,0.4674551619008773,10,Arkansas,2024-01-21,variant_a
U04384,hybrid,26,0.62444683191972,21,Minnesota,2024-08-07,variant_b
U04385,electronics_buyer,56,0.735402168610472,14,Minnesota,2024-09-25,variant_a
U04386,hybrid,33,0.8289505082376125,25,New Jersey,2024-05-26,variant_b
U04387,fashion_shopper,20,0.6494836845760591,17,Washington,2026-02-09,control
U04388,fashion_shopper,37,0.19979254773863653,29,Oklahoma,2025-04-23,control
U04389,fashion_shopper,27,0.7143235049281733,28,North Carolina,2024-09-06,control
U04390,fashion_shopper,39,0.9857589786053939,14,Utah,2023-06-20,control
U04391,electronics_buyer,20,0.9150261261376634,20,Iowa,2025-02-07,variant_a
U04392,electronics_buyer,28,0.8845020183425614,23,Illinois,2025-10-07,variant_a
U04393,fashion_shopper,42,0.37195313802250674,13,Montana,2024-09-28,control
U04394,hybrid,59,0.7757093588086006,2,Kansas,2023-08-03,variant_b
U04395,hybrid,25,0.865993101368631,9,Vermont,2024-11-29,variant_b
U04396,fashion_shopper,26,0.7104935841681368,3,Delaware,2023-10-23,control
U04397,fashion_shopper,32,0.3255055809111825,4,Alaska,2024-01-02,control
U04398,fashion_shopper,49,0.9584505746874625,12,Montana,2025-03-27,control
U04399,fashion_shopper,20,0.5057374703128084,15,West Virginia,2025-05-27,control
U04400,fashion_shopper,21,0.21682500279929146,20,Wisconsin,2026-03-01,control
U04401,electronics_buyer,47,0.19880010555165278,8,Florida,2026-03-08,variant_a
U04402,fashion_shopper,30,0.6827670885691411,18,Oregon,2025-06-28,control
U04403,fashion_shopper,61,0.4939386817750653,5,Massachusetts,2023-08-17,variant_a
U04404,hybrid,38,0.18503548766106725,2,South Dakota,2025-09-12,variant_b
U04405,electronics_buyer,58,0.7663281149404851,28,Maine,2025-01-02,variant_b
U04406,hybrid,63,0.8193926505327577,22,Washington,2025-10-09,variant_b
U04407,fashion_shopper,36,0.7528740677078062,9,Washington,2025-03-27,control
U04408,fashion_shopper,56,0.2820347899156116,28,Nevada,2025-09-20,variant_a
U04409,electronics_buyer,39,0.7207979103964625,25,Mississippi,2026-01-10,variant_a
U04410,fashion_shopper,37,0.1096505226049466,14,West Virginia,2025-01-16,control
U04411,fashion_shopper,54,0.37460092571056836,1,Maryland,2025-06-21,control
U04412,electronics_buyer,48,0.4589393782667893,20,Connecticut,2024-07-01,variant_b
U04413,electronics_buyer,27,0.8517222539969513,4,South Carolina,2024-05-25,variant_a
U04414,fashion_shopper,35,0.4513549357624639,17,Oklahoma,2025-12-08,variant_a
U04415,electronics_buyer,60,0.11014250157045846,10,Montana,2026-05-08,variant_a
U04416,fashion_shopper,56,0.41711177064520844,2,Texas,2024-08-18,variant_a
U04417,fashion_shopper,63,0.5490316885233585,6,North Dakota,2024-03-25,control
U04418,fashion_shopper,37,0.9541043080054961,26,Idaho,2026-04-06,control
U04419,fashion_shopper,35,0.9469308734105903,19,Texas,2024-12-07,control
U04420,fashion_shopper,28,0.2627866343992704,9,Oregon,2023-07-20,control
U04421,hybrid,39,0.2666318875655064,19,Wyoming,2025-02-27,variant_b
U04422,electronics_buyer,61,0.24704331081809544,19,Minnesota,2025-10-27,variant_a
U04423,electronics_buyer,35,0.8100297391726929,9,Georgia,2025-11-09,variant_b
U04424,fashion_shopper,51,0.10541983633156574,3,North Dakota,2024-12-06,control
U04425,fashion_shopper,40,0.2144594783726896,6,Alabama,2023-11-11,variant_a
U04426,fashion_shopper,18,0.5841636684796891,6,New York,2025-06-01,control
U04427,fashion_shopper,27,0.322805860198089,17,North Carolina,2025-02-25,control
U04428,fashion_shopper,18,0.1831208124153359,13,Michigan,2024-08-26,control
U04429,electronics_buyer,55,0.4238902111004509,13,New Jersey,2024-02-14,variant_b
U04430,electronics_buyer,56,0.3467868445542203,7,Nevada,2025-08-14,variant_b
U04431,electronics_buyer,26,0.5599938758628561,9,Arizona,2026-05-10,variant_a
U04432,electronics_buyer,48,0.9813102344471762,25,Wisconsin,2024-01-30,variant_a
U04433,hybrid,24,0.2118741731334266,25,North Carolina,2023-08-22,variant_b
U04434,fashion_shopper,34,0.43545403435068486,18,Delaware,2024-02-05,control
U04435,fashion_shopper,52,0.9387865160852272,1,New Jersey,2025-11-22,control
U04436,fashion_shopper,54,0.8891857391444403,22,Alabama,2024-11-12,variant_a
U04437,electronics_buyer,35,0.45484393130585254,22,Illinois,2023-09-07,variant_b
U04438,hybrid,50,0.7290579380677629,20,New Hampshire,2024-11-22,variant_b
U04439,fashion_shopper,21,0.17907131222321102,13,South Carolina,2023-06-02,control
U04440,hybrid,40,0.7412869499892536,8,Colorado,2025-11-05,variant_b
U04441,hybrid,28,0.9755719565362673,21,Kansas,2023-10-01,variant_b
U04442,fashion_shopper,26,0.5837393375507725,23,South Dakota,2024-06-21,control
U04443,fashion_shopper,47,0.5486412043309729,9,Connecticut,2025-05-14,variant_a
U04444,fashion_shopper,25,0.2685867577317193,29,West Virginia,2026-03-21,variant_a
U04445,hybrid,57,0.6704093790165627,1,Wyoming,2024-09-02,variant_b
U04446,fashion_shopper,22,0.6313935527010234,9,Texas,2025-12-22,control
U04447,electronics_buyer,29,0.6867397535281755,29,Connecticut,2025-04-24,variant_b
U04448,fashion_shopper,18,0.12347495801624964,29,Nevada,2026-04-23,control
U04449,electronics_buyer,32,0.5938511395141662,20,New Hampshire,2025-05-15,variant_b
U04450,fashion_shopper,42,0.6354413591476357,23,Nevada,2023-10-31,variant_a
U04451,electronics_buyer,35,0.286777121871522,11,Alabama,2023-10-04,variant_a
U04452,hybrid,55,0.28749957173968244,20,Colorado,2024-05-11,variant_b
U04453,hybrid,59,0.34859635165985486,4,Washington,2024-02-09,variant_b
U04454,hybrid,63,0.7405494325545138,29,Texas,2023-06-08,variant_b
U04455,fashion_shopper,43,0.6456394571791345,16,Wisconsin,2026-04-19,control
U04456,electronics_buyer,57,0.8611863815060241,14,South Carolina,2024-03-29,variant_b
U04457,fashion_shopper,20,0.36609271465878834,20,Indiana,2025-11-07,control
U04458,fashion_shopper,39,0.9208612538994865,22,West Virginia,2024-08-31,variant_a
U04459,electronics_buyer,43,0.7693355457850225,21,Oklahoma,2026-04-25,variant_a
U04460,fashion_shopper,36,0.4555105030123273,18,Alabama,2024-12-30,variant_a
U04461,electronics_buyer,61,0.18573585906291035,25,Pennsylvania,2025-01-04,variant_a
U04462,hybrid,61,0.33128529623873426,27,West Virginia,2026-02-18,variant_b
U04463,fashion_shopper,64,0.9610913954933652,22,South Dakota,2024-06-19,control
U04464,electronics_buyer,56,0.3793270382956715,26,West Virginia,2023-10-19,variant_b
U04465,fashion_shopper,53,0.396910864134158,22,Washington,2024-03-29,variant_a
U04466,fashion_shopper,38,0.2706300379879453,9,South Dakota,2024-01-04,control
U04467,fashion_shopper,58,0.8261655410248888,1,Oklahoma,2025-03-14,control
U04468,hybrid,43,0.34807980721804965,23,Nevada,2024-08-09,variant_b
U04469,hybrid,30,0.3972324235319701,3,New Hampshire,2024-04-07,variant_b
U04470,hybrid,53,0.472913297588464,20,North Carolina,2025-09-15,variant_b
U04471,hybrid,41,0.4903554517971488,1,Connecticut,2023-06-18,variant_b
U04472,fashion_shopper,58,0.47020671137351955,3,Pennsylvania,2026-03-22,control
U04473,fashion_shopper,43,0.5533693258372557,14,Illinois,2024-01-03,variant_a
U04474,electronics_buyer,38,0.8330615916547629,14,Delaware,2024-06-12,variant_a
U04475,electronics_buyer,35,0.8373565366678198,23,Wisconsin,2023-09-10,variant_a
U04476,fashion_shopper,32,0.8184818203870122,22,West Virginia,2025-01-29,variant_a
U04477,fashion_shopper,32,0.19101235520483878,13,Louisiana,2023-11-04,variant_a
U04478,electronics_buyer,23,0.8197109229473327,1,Nebraska,2024-12-25,variant_a
U04479,electronics_buyer,60,0.2082265961379191,15,Alaska,2024-12-15,variant_a
U04480,fashion_shopper,48,0.2122513930470322,25,Arizona,2024-05-24,control
U04481,electronics_buyer,45,0.9530764944714647,20,Arizona,2023-10-22,variant_a
U04482,electronics_buyer,25,0.8374580602349871,7,Delaware,2024-05-24,variant_a
U04483,electronics_buyer,46,0.5971694201812078,16,Arizona,2023-12-03,variant_a
U04484,fashion_shopper,38,0.8874731840300759,20,Washington,2025-01-23,control
U04485,electronics_buyer,34,0.9904281782966765,23,Minnesota,2025-01-04,variant_b
U04486,fashion_shopper,41,0.6495778599685998,21,Massachusetts,2024-05-13,control
U04487,fashion_shopper,53,0.6516085932833662,1,Connecticut,2024-07-07,variant_a
U04488,electronics_buyer,48,0.7789843262439352,15,North Dakota,2025-04-14,variant_b
U04489,electronics_buyer,64,0.3089250571287995,20,Alaska,2023-07-21,variant_a
U04490,fashion_shopper,51,0.2504123753669194,15,North Carolina,2023-11-29,control
U04491,electronics_buyer,19,0.7836226750135653,19,Connecticut,2025-11-23,variant_b
U04492,electronics_buyer,59,0.4104143154946921,6,Michigan,2023-08-28,variant_a
U04493,electronics_buyer,20,0.22156332067534062,6,Massachusetts,2023-09-19,variant_b
U04494,electronics_buyer,47,0.3833899533259748,1,Arizona,2024-06-14,variant_b
U04495,electronics_buyer,25,0.4227731810871178,16,Vermont,2023-07-15,variant_a
U04496,electronics_buyer,24,0.9687048935551216,27,South Dakota,2026-04-09,variant_a
U04497,fashion_shopper,29,0.7281637399791309,18,Tennessee,2024-10-05,control
U04498,fashion_shopper,36,0.5777706856597605,13,Tennessee,2025-10-04,control
U04499,fashion_shopper,43,0.9719858248143445,12,Georgia,2025-04-21,variant_a
U04500,electronics_buyer,45,0.9128257664267626,18,Kentucky,2024-10-08,variant_a
U04501,electronics_buyer,32,0.5608007709527437,28,Wisconsin,2023-07-28,variant_a
U04502,fashion_shopper,31,0.9151116718392827,10,Oregon,2024-08-15,control
U04503,fashion_shopper,31,0.4638741922563909,14,South Carolina,2024-04-23,control
U04504,electronics_buyer,20,0.3073785988209622,20,Vermont,2023-06-07,variant_a
U04505,fashion_shopper,46,0.30941035913987663,29,Alaska,2024-05-31,control
U04506,electronics_buyer,23,0.696083971997914,25,Massachusetts,2025-10-22,variant_b
U04507,fashion_shopper,40,0.5509632886365494,11,Ohio,2023-06-08,control
U04508,electronics_buyer,45,0.6930557623049021,18,South Dakota,2026-03-10,variant_a
U04509,hybrid,31,0.7174683678359529,27,Wyoming,2023-12-20,variant_b
U04510,fashion_shopper,31,0.12009058560794586,24,Tennessee,2025-04-28,control
U04511,electronics_buyer,37,0.14863563311311212,27,Alabama,2023-11-19,variant_a
U04512,fashion_shopper,30,0.5794099539321249,12,Utah,2025-03-07,control
U04513,electronics_buyer,44,0.27193192998406923,17,Oregon,2024-11-19,variant_a
U04514,electronics_buyer,52,0.6692803919239957,28,New Hampshire,2025-12-19,variant_a
U04515,fashion_shopper,62,0.5969671652535833,24,Texas,2023-12-18,variant_a
U04516,electronics_buyer,19,0.6271843225338021,3,Pennsylvania,2024-08-09,variant_a
U04517,hybrid,58,0.3722098418479096,21,New Mexico,2024-10-29,variant_b
U04518,fashion_shopper,62,0.675859155650107,1,Arizona,2024-05-07,control
U04519,fashion_shopper,57,0.8465433728365207,1,Georgia,2026-01-13,control
U04520,hybrid,41,0.9982641282330135,6,Idaho,2026-04-02,variant_b
U04521,electronics_buyer,46,0.8545999475549928,19,South Carolina,2025-08-23,variant_a
U04522,hybrid,20,0.6017488837119527,24,New Mexico,2023-07-14,variant_b
U04523,electronics_buyer,62,0.2740866325119609,4,Ohio,2023-12-05,variant_a
U04524,hybrid,21,0.7133012885078388,22,Massachusetts,2024-04-04,variant_b
U04525,fashion_shopper,19,0.9438884070021804,13,New York,2024-01-22,variant_a
U04526,electronics_buyer,37,0.29067988575907217,26,Mississippi,2025-01-22,variant_b
U04527,hybrid,32,0.3303960584739194,12,Missouri,2025-09-04,variant_b
U04528,electronics_buyer,49,0.23410768907048604,25,South Dakota,2023-06-18,variant_a
U04529,fashion_shopper,59,0.7630494792637615,8,Louisiana,2024-02-21,control
U04530,fashion_shopper,18,0.4659053530812933,20,Missouri,2024-05-04,control
U04531,fashion_shopper,55,0.1564260749977457,26,Texas,2024-10-05,control
U04532,fashion_shopper,52,0.8874549923412521,24,Nebraska,2025-12-11,control
U04533,fashion_shopper,24,0.60190471423231,7,Georgia,2023-08-16,control
U04534,electronics_buyer,62,0.3979848628003202,21,Delaware,2026-02-15,variant_a
U04535,electronics_buyer,30,0.40958467845498725,7,South Carolina,2025-04-15,variant_a
U04536,fashion_shopper,18,0.36122609817181606,7,Alabama,2024-11-10,variant_a
U04537,electronics_buyer,31,0.5099321551533776,14,Pennsylvania,2023-09-07,variant_a
U04538,fashion_shopper,46,0.4033375196393305,29,Massachusetts,2025-04-27,control
U04539,fashion_shopper,20,0.5931516736635485,26,Wyoming,2025-09-03,control
U04540,fashion_shopper,63,0.7961655270441648,18,New York,2026-02-20,control
U04541,electronics_buyer,41,0.7070151550999362,23,Mississippi,2025-08-12,variant_a
U04542,fashion_shopper,18,0.3650112034787054,19,New Jersey,2024-04-07,control
U04543,fashion_shopper,27,0.5758669103858014,24,New Hampshire,2026-04-27,control
U04544,fashion_shopper,30,0.8561135439210257,24,Alabama,2024-05-19,variant_a
U04545,hybrid,53,0.16138561126845294,25,Washington,2023-11-14,variant_b
U04546,fashion_shopper,26,0.1704675402882143,27,Vermont,2025-10-23,control
U04547,electronics_buyer,31,0.6005530612447781,20,New York,2025-04-24,variant_a
U04548,electronics_buyer,53,0.6752036155508229,26,Maryland,2025-02-21,variant_a
U04549,electronics_buyer,27,0.2902717141983137,19,Montana,2025-03-11,variant_b
U04550,hybrid,57,0.7706981140223662,25,Ohio,2024-02-19,variant_b
U04551,fashion_shopper,40,0.6816370393366546,25,Idaho,2023-12-08,control
U04552,fashion_shopper,52,0.9309603414126578,18,Minnesota,2023-06-01,control
U04553,hybrid,24,0.25205878167268303,6,Oregon,2024-09-27,variant_b
U04554,electronics_buyer,59,0.7762368388222096,16,Nevada,2024-10-03,variant_a
U04555,electronics_buyer,52,0.1752787815249403,3,Connecticut,2026-05-07,variant_a
U04556,electronics_buyer,19,0.6087631685661078,21,Maine,2026-03-30,variant_a
U04557,electronics_buyer,32,0.5967056255492312,2,Arizona,2025-08-23,variant_b
U04558,hybrid,26,0.4495465401820665,15,South Dakota,2023-08-09,variant_b
U04559,hybrid,64,0.8601140329017105,20,Idaho,2024-10-10,variant_b
U04560,electronics_buyer,34,0.10393358030741101,11,New York,2025-08-10,variant_b
U04561,fashion_shopper,56,0.5681614617086687,19,Montana,2024-01-18,control
U04562,hybrid,35,0.29543819485166867,18,Oklahoma,2024-06-27,variant_b
U04563,fashion_shopper,32,0.7691487572047896,22,West Virginia,2026-02-13,control
U04564,fashion_shopper,35,0.13876068367548747,11,North Dakota,2026-03-13,control
U04565,hybrid,41,0.8483992193634199,3,Oklahoma,2025-08-08,variant_b
U04566,fashion_shopper,40,0.8542830040362563,4,Tennessee,2025-10-25,control
U04567,fashion_shopper,29,0.8495794111631526,6,Illinois,2025-05-11,control
U04568,fashion_shopper,40,0.23731167405940287,12,Utah,2024-08-02,control
U04569,hybrid,38,0.6673658667049404,29,West Virginia,2025-03-28,variant_b
U04570,electronics_buyer,43,0.11293062326505066,28,Louisiana,2023-10-08,variant_a
U04571,electronics_buyer,25,0.8631663321602798,21,Georgia,2024-11-19,variant_b
U04572,fashion_shopper,47,0.7506776741577584,4,Kansas,2023-11-29,control
U04573,electronics_buyer,51,0.5780383578093274,29,New Hampshire,2026-04-08,variant_b
U04574,electronics_buyer,19,0.7575322897869554,12,Massachusetts,2025-09-21,variant_b
U04575,fashion_shopper,22,0.184891686986595,4,Nevada,2024-07-10,control
U04576,fashion_shopper,48,0.5757902489591706,2,West Virginia,2025-03-09,variant_a
U04577,fashion_shopper,50,0.36214884263480096,12,Hawaii,2023-05-23,control
U04578,hybrid,21,0.9753575169006757,13,Wisconsin,2024-02-08,variant_b
U04579,electronics_buyer,23,0.8714061555615116,26,Ohio,2024-12-10,variant_a
U04580,hybrid,40,0.7599481262505792,29,New Hampshire,2023-09-29,variant_b
U04581,fashion_shopper,62,0.9403728717247587,16,Kentucky,2025-08-05,control
U04582,electronics_buyer,36,0.41215897410892643,4,New Hampshire,2025-02-26,variant_b
U04583,electronics_buyer,60,0.9107919090893631,28,Minnesota,2024-07-02,variant_b
U04584,electronics_buyer,62,0.39271440889603926,8,New Hampshire,2025-01-17,variant_b
U04585,hybrid,25,0.7595170477220377,5,Nevada,2024-01-08,variant_b
U04586,fashion_shopper,56,0.7627752205988042,14,Louisiana,2025-05-09,variant_a
U04587,fashion_shopper,30,0.11651488880868413,15,Wyoming,2026-02-21,control
U04588,electronics_buyer,18,0.4249537284503757,11,Vermont,2025-07-15,variant_b
U04589,electronics_buyer,23,0.11748940516764811,10,Georgia,2024-11-21,variant_b
U04590,electronics_buyer,24,0.9973828158492237,10,California,2024-01-02,variant_a
U04591,fashion_shopper,44,0.2099770856463142,24,Missouri,2025-02-04,control
U04592,electronics_buyer,32,0.5885298060832984,6,West Virginia,2024-11-03,variant_a
U04593,fashion_shopper,51,0.8115006148863735,16,South Dakota,2025-08-17,control
U04594,fashion_shopper,40,0.2811372420348032,28,New Mexico,2025-07-19,variant_a
U04595,electronics_buyer,41,0.5365474012859254,26,California,2024-04-05,variant_a
U04596,electronics_buyer,32,0.6466858848290358,21,Maine,2023-11-11,variant_b
U04597,fashion_shopper,52,0.24418427895599085,4,Michigan,2024-06-09,control
U04598,fashion_shopper,21,0.8006999139203846,26,Michigan,2025-07-17,variant_a
U04599,fashion_shopper,61,0.36940281147042875,9,Ohio,2025-06-08,control
U04600,fashion_shopper,54,0.2899207687049563,10,California,2023-07-04,control
U04601,electronics_buyer,34,0.6024598717936752,5,Oklahoma,2024-07-16,variant_b
U04602,hybrid,48,0.4692822648786441,10,Virginia,2025-09-20,variant_b
U04603,fashion_shopper,55,0.928257350172776,16,Maine,2024-04-04,variant_a
U04604,electronics_buyer,27,0.8920564283783385,11,New Hampshire,2023-09-11,variant_b
U04605,hybrid,44,0.5350155970499949,6,New Hampshire,2023-10-23,variant_b
U04606,hybrid,59,0.4233373972530379,7,New Hampshire,2023-12-21,variant_b
U04607,fashion_shopper,23,0.3929661834681387,27,Kentucky,2023-10-21,control
U04608,hybrid,23,0.34080726077335666,12,Florida,2024-09-15,variant_b
U04609,fashion_shopper,32,0.5900930683412295,27,Maryland,2025-01-05,variant_a
U04610,fashion_shopper,21,0.8244807442610892,13,North Dakota,2026-03-01,control
U04611,fashion_shopper,57,0.379680947383202,17,North Carolina,2023-12-05,control
U04612,electronics_buyer,24,0.2710846807192734,9,Vermont,2023-10-21,variant_a
U04613,fashion_shopper,62,0.5279354255649581,28,Colorado,2024-05-30,control
U04614,fashion_shopper,64,0.1621309751178999,8,Maryland,2023-07-24,control
U04615,fashion_shopper,43,0.7311511055167361,28,Illinois,2023-06-30,control
U04616,hybrid,48,0.5665224396717402,27,California,2025-12-12,variant_b
U04617,hybrid,19,0.5467373271755688,16,Vermont,2024-12-05,variant_b
U04618,fashion_shopper,45,0.3704008415950203,21,Florida,2024-06-12,control
U04619,hybrid,59,0.914206093778563,3,Alabama,2023-11-03,variant_b
U04620,hybrid,30,0.18143766266459743,5,Nevada,2025-12-05,variant_b
U04621,electronics_buyer,35,0.8828416079983282,21,North Carolina,2024-02-26,variant_b
U04622,fashion_shopper,47,0.4390346821743304,25,Massachusetts,2024-10-02,control
U04623,electronics_buyer,28,0.8925611643775201,23,Alaska,2023-06-12,variant_b
U04624,hybrid,30,0.7558853124991453,13,Nebraska,2025-05-04,variant_b
U04625,electronics_buyer,41,0.1937536539958345,18,New Hampshire,2025-10-28,variant_b
U04626,fashion_shopper,46,0.8483826578584183,21,Tennessee,2025-08-14,control
U04627,electronics_buyer,22,0.7139591503295546,16,Alabama,2024-04-22,variant_a
U04628,electronics_buyer,52,0.1290717216238136,25,New Hampshire,2026-04-12,variant_a
U04629,electronics_buyer,36,0.22033241389870295,14,Michigan,2024-08-04,variant_a
U04630,fashion_shopper,30,0.6720652502521256,11,Oregon,2026-03-19,control
U04631,fashion_shopper,22,0.6963404525922564,29,Rhode Island,2024-12-14,control
U04632,hybrid,61,0.7719862895538355,18,Georgia,2024-02-17,variant_b
U04633,hybrid,31,0.7482208606974837,8,Rhode Island,2023-06-24,variant_b
U04634,fashion_shopper,55,0.6935679592029594,12,Pennsylvania,2024-02-15,control
U04635,hybrid,39,0.7896150115717803,19,South Dakota,2025-12-04,variant_b
U04636,fashion_shopper,26,0.6175771353031355,20,Minnesota,2025-05-04,control
U04637,electronics_buyer,57,0.3347122469720094,2,Texas,2025-04-08,variant_a
U04638,electronics_buyer,43,0.9211389523576464,9,Ohio,2023-09-10,variant_b
U04639,hybrid,62,0.11639262783878014,22,Indiana,2026-02-11,variant_b
U04640,hybrid,22,0.4299055478843412,9,Georgia,2025-06-06,variant_b
U04641,fashion_shopper,46,0.755983263787447,14,North Dakota,2023-07-19,control
U04642,hybrid,39,0.48444043703470685,15,North Carolina,2024-06-28,variant_b
U04643,fashion_shopper,20,0.12235096673201289,11,Washington,2026-03-15,control
U04644,electronics_buyer,45,0.15938281280459188,29,North Carolina,2026-02-02,variant_b
U04645,electronics_buyer,55,0.6837736322244597,13,Wisconsin,2024-05-25,variant_b
U04646,electronics_buyer,31,0.9683781394647697,24,Nevada,2024-10-13,variant_b
U04647,fashion_shopper,64,0.596677272251049,28,Wyoming,2023-06-03,control
U04648,hybrid,31,0.5560820362213922,25,New Hampshire,2026-02-13,variant_b
U04649,fashion_shopper,60,0.3864926917506406,5,Washington,2023-12-11,control
U04650,fashion_shopper,28,0.33102160647945683,6,North Carolina,2025-02-22,control
U04651,electronics_buyer,26,0.11888648358065625,23,Pennsylvania,2023-12-17,variant_b
U04652,electronics_buyer,55,0.34565938087642406,5,Arkansas,2025-04-25,variant_a
U04653,hybrid,64,0.5041993967787272,1,New York,2025-05-13,variant_b
U04654,fashion_shopper,61,0.2781548047440552,25,Missouri,2024-10-10,variant_a
U04655,fashion_shopper,23,0.17861318963328632,18,North Carolina,2026-03-01,control
U04656,hybrid,18,0.7459550805291423,23,Pennsylvania,2025-07-02,variant_b
U04657,electronics_buyer,42,0.9051582421612604,28,Texas,2024-01-19,variant_a
U04658,fashion_shopper,33,0.9430948627183771,24,Arkansas,2026-01-02,control
U04659,electronics_buyer,32,0.6561988556472904,8,Vermont,2025-10-14,variant_b
